ROW,MOV_ID,TITLE,Budget,Reception,Recency,Length,Genre,Tempo,Fanfare
275,298,2 Fast 2 Furious,1.482,-0.6599,0.0464,-1.2575,0.5806,-0.5566,-0.3709
276,299,My Best Friends Wedding,0.6576,-0.2456,-0.4813,0.1449,0.1993,1.8299,-0.6239
277,300,Super 8,1.6515,0.7559,0.8951,-0.6395,1.4424,-0.4052,1.9634
278,301,The World Is Not Enough,1.6046,0.132,0.0151,-0.4762,1.0342,-0.8403,-0.1472
279,303,Sleepless in Seattle,0.3214,0.1221,-1.087,0.1607,0.0752,1.7129,-0.7164
280,305,Prometheus,1.9366,0.3272,-0.5367,-0.4375,1.6286,-2.6631,-0.9634
281,306,Mr. Deeds,0.9372,-1.6488,0.1611,0.4523,-1.6633,0.1535,-0.0177
282,307,Safe House,1.3111,-0.5042,0.8434,-0.5119,1.3169,0.0596,0.6576
283,308,The Truman Show,0.6407,1.7381,0.0581,-0.3808,-0.7537,1.3239,0.2037
284,309,Erin Brockovich,0.8346,1.4034,-0.1391,-1.2666,-1.9574,-0.5698,-0.8084
285,310,Oceans Twelve,1.5588,0.7936,0.0062,-1.3949,-0.4648,-1.9858,-0.9905
286,311,Terminator Salvation,2.2533,-0.7109,0.305,-0.1945,2.5666,-1.3858,-0.5412
287,312,Charlies Angels,1.4406,-0.7333,0.0902,0.829,-0.2459,-1.0298,0.8163
288,314,The Vow,1.0251,-0.9599,0.5188,-0.0282,-0.3591,2.3125,-0.6033
289,315,Cloudy with a Chance of Meatballs,1.2247,0.279,0.426,1.7286,-0.2792,0.3282,0.8796
290,316,The Devil Wears Prada,0.9801,0.2457,0.6698,-0.4956,-0.3105,1.3924,0.1731
291,317,Rocky III,-0.0562,0.2532,-2.0583,2.035,-1.1182,0.7261,-0.1571
292,318,Traffic,0.4496,1.7319,-0.3359,-1.0403,-0.9742,-1.4891,-0.1065
293,319,The Birdcage,0.3728,1.1123,-0.7711,-0.1844,-0.2278,0.6667,-0.152
294,320,Rango,1.9928,0.6085,0.9214,-0.4306,-0.3503,0.4936,-0.4051
295,321,The Nutty Professor II: The Klumps,1.3375,-0.4182,0.1624,-0.8281,-0.6132,0.7894,-0.8573
296,322,Clear and Present Danger,0.7131,0.5918,-1.1564,0.0479,1.1025,-0.5649,0.4041
297,323,The Hunt for Red October,0.4358,0.012,-1.5524,-0.0739,0.9127,-0.2415,-0.1975
298,325,Waynes World,0.2341,-0.0641,-0.9803,1.8596,-0.5822,0.9091,0.8976
299,326,The Bourne Identity,1.018,0.4998,0.2765,-0.7832,0.8488,-0.2966,0.9801
300,327,Superbad,0.6411,0.6906,0.6247,-0.3115,-0.0708,1.4964,1.0757
301,328,Speed,0.8478,0.6287,-0.9721,0.3257,1.4072,0.6736,0.7563
302,329,50 First Dates,1.2926,-0.6658,0.41,0.5714,-1.869,-0.2453,0.2627
303,331,Inglourious Basterds,1.1102,1.0909,0.9902,-0.1794,-1.0087,0.5153,0.3516
304,332,Seabiscuit,1.1148,1.2267,1.1214,-0.1136,-0.7824,1.1843,0.3117
305,333,Van Helsing,1.9765,-0.8335,0.6543,-0.1049,-0.7275,0.9333,-1.7374
306,334,Four Christmases,0.9985,-0.8903,0.5527,0.8447,-0.9856,0.1664,0.4474
307,336,I Now Pronounce You Chuck and Larry,1.2349,-1.4106,-0.0646,-0.968,-0.8233,0.4947,-1.8348
308,338,Walk the Line,0.5902,0.7284,0.7155,-0.6408,-1.2882,1.1147,0.516
309,340,Total Recall,0.9376,-0.203,-1.5854,-0.1326,2.2476,-0.6632,0.1486
310,341,The Other Guys,1.5157,0.0082,0.813,-0.7941,0.9156,-0.0539,0.7196
311,342,Fahrenheit 9/11,0.2209,1.0092,0.9038,-0.6104,-0.874,1.4547,0.3879
312,344,Hairspray,0.8652,0.3091,0.3497,-0.7239,-0.639,1.0361,-0.0253
313,345,The Break-Up,1.0017,-0.6571,0.5162,-0.5528,-0.254,1.503,-0.3134
314,346,Lemony Snickets A Series of Unfortunate Events,1.4217,-0.1646,0.5735,-0.757,0.7231,-0.0445,0.0435
315,347,Blades of Glory,0.8855,-0.2539,0.7706,0.9239,-1.1675,0.4358,1.404
316,348,Back to the Future Part II,1.1023,0.8468,-2.245,0.1115,1.9017,-1.1934,-0.2673
317,349,Salt,1.5032,0.0216,0.8907,0.2293,-0.3999,-2.1411,1.2711
318,350,Basic Instinct,0.7202,-0.6374,-1.2844,-0.0785,0.9695,0.0685,-0.8493
319,351,Big Mommas House,0.869,-1.3549,-0.5305,0.5245,-0.6826,-1.024,0.5565
320,352,Die Hard 2: Die Harder,0.7294,-0.0952,-2.1229,-0.0497,1.0808,-0.6484,-0.9384
321,353,Horrible Bosses,0.8749,-0.0801,1.0491,-0.8278,-0.3055,1.3825,0.3563
322,355,Jackass 3-D,0.9026,-0.7399,0.5618,1.1009,-1.2896,0.5957,0.9676
323,356,Oceans Thirteen,1.1391,0.8001,-0.1026,-1.6928,-0.7264,-1.5019,-0.2977
324,357,S.W.A.T.,1.3119,-0.9367,0.2895,-0.7037,1.1267,0.2805,0.3493
325,358,8 Mile,0.9204,1.1554,0.7146,-0.4435,-0.9678,1.2972,0.26
326,360,Green Lantern,2.157,-0.6633,0.7709,-1.0714,1.0856,-1.3982,-1.1045
327,362,Ghost Rider,1.5336,-1.7643,-0.1739,-0.4147,1.3489,0.0907,-0.853
328,363,Remember the Titans,0.3309,-0.5782,0.078,-0.5582,-0.6828,1.7542,-0.5538
329,364,District 9,1.1809,0.9416,0.6867,-0.3682,1.9315,-0.0536,2.5334
330,366,DodgeBall: A True Underdog Story,0.5516,-0.9033,0.3611,0.9162,-1.3606,0.7094,1.0304
331,367,The Village,1.4685,-0.4972,0.3161,-0.7366,-1.2937,1.2547,-1.1177
332,369,Wild Wild West,1.503,-0.2172,-0.0964,-0.2824,-0.4997,0.7046,-1.9968
333,370,The Patriot,1.2787,0.1359,0.3055,0.225,-0.9796,0.8695,-0.3598
334,371,The Pacifier,0.9627,-1.3218,0.0315,0.4752,-1.8562,-0.26,-0.3859
335,372,Dr. Dolittle 2,0.8682,-1.0846,-0.0921,0.7119,-1.4669,0.0795,-0.1051
336,374,Spy Kids,0.6644,0.4534,-0.4838,0.1163,-1.2451,-1.6143,1.0025
337,375,Ghostbusters II,0.6475,0.4196,-1.5244,-0.0824,-0.1705,1.0484,-0.9466
338,376,Face/Off,1.0233,0.8188,-0.3386,-0.0687,1.1067,-0.3055,1.0041
339,377,Twins,0.2381,0.4977,-1.5879,-0.1187,-0.2363,1.0153,-0.9629
340,378,Spy Kids 3D: Game Over,0.8838,0.1278,-0.1824,-0.0999,-1.4018,-1.6916,0.7734
341,379,Enemy of the State,0.9471,0.4533,-0.7508,-0.4858,0.7963,-1.1396,-0.2559
342,380,The Last Samurai,1.4119,0.4021,0.7766,-0.2747,-0.9803,0.0422,-0.9726
343,381,Tropic Thunder,1.1834,0.4059,0.9024,-0.7223,1.2237,0.1531,1.3574
344,382,Valentines Day,1.3225,-0.8605,0.2935,-0.9987,-1.1606,0.4226,-1.2661
345,385,Freaky Friday,0.5653,-0.1603,-0.004,0.4259,-1.1408,-0.7282,1.3939
346,386,Bedtime Stories,1.1547,-1.449,-0.1579,0.6705,-0.7467,-1.0773,-0.0505
347,387,Scary Movie 3,1.0226,-0.8283,-0.0355,0.9402,-1.342,0.1854,0.3318
348,389,The 40-Year-Old Virgin,0.514,0.3921,-0.431,0.5038,0.4433,1.6675,0.3359
349,392,A Time to Kill,0.3621,-0.0057,-1.2798,-0.6587,-0.9022,-0.6291,-1.076
350,393,Black Hawk Down,1.0031,1.3233,0.0558,-0.9642,-1.7618,-0.6526,-0.6629
351,394,Terms of Endearment,-0.3043,1.3098,-1.5317,0.6381,-0.051,1.7931,0.3364
352,395,Ace Ventura: When Nature Calls,0.6441,-0.903,-0.7287,1.5311,-0.8458,0.6732,0.3131
353,396,The Princess Diaries,0.5581,-0.2146,-0.482,-0.7833,-0.8869,0.6111,-0.9642
354,398,Hop,1.027,-1.3827,0.3882,0.7873,-1.3521,0.1148,0.0973
355,399,Pulp Fiction,0.1533,1.7927,-0.7072,0.109,0.6719,-0.2216,1.6771
356,400,Paranormal Activity,0.1711,0.6216,0.534,1.7578,-0.5527,0.5488,1.6524
357,401,Watchmen,1.7895,-0.5819,0.7305,-0.2772,0.6691,-0.7713,0.4017
358,402,Batman and Robin,1.426,-0.819,-1.0872,-0.9982,0.3841,-1.7931,-1.8918
359,403,Black Swan,0.2205,1.1699,1.1469,-0.6859,0.2926,0.6302,0.707
360,405,Chicken Run,0.5318,1.4557,0.6703,1.0541,-0.6879,0.3075,2.4891
361,408,GoldenEye,0.905,0.2427,-1.122,-0.0705,0.8885,-0.2179,0.1675
362,409,Kramer Vs. Kramer,-0.3755,1.3469,-1.7052,0.4843,0.4654,1.8614,-0.0872
363,410,The Italian Job,0.8502,-0.1999,0.1327,-1.0702,1.0652,-0.4291,0.6988
364,413,Robin Hood,1.9015,0.7111,0.7764,-0.941,-0.8056,-1.9848,-1.5546
365,414,Interview with the Vampire,0.6042,0.795,-0.8185,-0.2122,-0.7501,0.6539,-0.8662
366,416,The Graduate,-0.213,1.8247,-2.7132,0.3316,-0.1755,1.5513,-0.3523
367,417,Phenomenon,0.3861,-0.3273,-0.8368,0.1476,-0.4963,1.464,-1.1577
368,419,Road to Perdition,0.734,1.0111,0.5481,-0.4936,0.51,0.1909,0.7149
369,420,The Princess and the Frog,1.1608,0.5705,1.0281,1.3925,-0.5172,0.0927,1.7142
370,421,The Chronicles of Narnia: The Voyage of the Dawn Treader,1.682,-0.2447,0.5808,-0.8471,1.3679,-1.2115,-0.3452
371,422,Daddy Day Care,0.8947,-1.3848,0.0747,0.4954,-1.6602,-0.0454,0.0135
372,423,Paranormal Activity 3,0.7593,-0.4602,0.5646,1.1108,-0.8115,0.7464,1.4645
373,424,Journey 2: The Mysterious Island,1.23,-1.7829,0.3096,1.0251,0.3297,-0.7062,0.6513
374,426,Dreamgirls,0.259,1.168,0.653,-0.2079,-0.1119,0.8329,0.5331
375,428,The Expendables,1.3998,-0.6781,0.4016,-1.0399,0.7975,-0.4321,-0.1944
376,429,Scream,0.0373,0.5569,-0.8394,-0.7186,-0.4371,0.3237,-0.6606
377,430,Just Go With It,1.1853,-1.5307,0.2085,-1.132,-0.9841,0.4572,-1.8253
378,431,The Aviator,0.5956,1.9989,0.7466,-0.7472,-2.223,-0.8476,-0.7766
379,432,American Pie,0.4592,-0.2289,-0.2581,0.8342,-1.5789,0.1542,0.8065
380,433,Daredevil,1.2558,-1.7113,0.1276,0.4017,-0.2774,-0.998,0.8504
381,434,The Girl with the Dragon Tattoo,1.0057,0.6387,0.8449,-0.6038,0.377,-1.2013,1.0102
382,435,The Mummy: Tomb of the Dragon Emperor,1.7408,-1.0067,0.4614,-0.6208,-0.0005,-0.0028,-1.7108
383,436,In the Line of Fire,0.5493,0.6349,-1.0974,-0.0035,1.1655,-0.1454,0.6006
384,439,Gone in 60 Seconds,1.1426,-1.4315,-0.0296,-0.9624,0.9036,-0.0917,-0.2551
385,440,Eagle Eye,1.075,-1.094,0.1432,-0.9159,0.7357,-0.2299,-0.0889
386,441,The Prince of Egypt,0.6643,0.1061,-0.0413,1.334,-0.7106,0.2392,1.3754
387,442,Scream 2,0.5215,0.2999,-0.8393,-0.597,-0.5859,0.3946,-0.4895
388,444,Unforgiven,0.224,1.9002,-1.5113,-0.8728,-1.8456,-0.77,-1.2281
389,446,Con Air,0.9616,-0.5871,-0.7142,-0.4949,1.1432,-0.0952,-0.0916
390,447,Sleepy Hollow,1.2184,1.0003,0.0516,-0.9195,-1.2578,0.2273,-1.0481
391,448,Collateral,0.9839,0.727,0.4023,-0.7203,0.6405,-0.26,1.2518
392,449,Contact,1.1297,0.6246,-1.0037,-0.3648,1.0448,-2.0691,0.0305
393,450,Charlies Angels: Full Throttle,1.5895,-0.6882,0.2737,-0.8372,0.9235,-0.1511,-0.266
394,451,The Pelican Brief,0.3957,-0.4856,-1.044,0.1847,1.2349,0.4262,0.4505
395,452,Vanilla Sky,0.9261,-0.1909,-0.0082,-0.6312,0.6489,-0.4039,0.4629
396,453,Due Date,1.1544,-0.5598,0.84,0.3156,-1.9688,-0.5638,0.3778
397,454,Million Dollar Baby,0.3973,2.0544,0.1406,-1.6569,-2.5003,-1.234,-0.6684
398,455,Jumanji,0.8004,-0.2534,-1.0623,-0.392,0.6412,0.1913,-0.7705
399,456,Step Brothers,0.9276,-0.5052,0.6292,0.8282,-1.3415,-0.0392,0.805
400,457,Evan Almighty,1.6538,-1.2951,0.2192,0.5914,-0.6237,-1.5101,-0.6723
401,458,Shakespeare in Love,-0.0723,1.5781,0.1478,0.3049,-0.2264,1.5535,0.1435
402,459,Bad Teacher,0.6866,-0.7813,1.0432,0.5682,-1.3824,0.4398,1.2721
403,461,Cowboys & Aliens,2.1517,-0.2124,0.8276,-0.8777,1.7659,-1.615,0.5999
404,462,Parenthood,0.1765,1.4323,-1.4591,-0.0859,-1.0971,0.6608,-0.9524
405,463,Die Hard: With A Vengeance,1.0548,-0.214,-1.1983,0.0338,1.1773,-0.4999,-0.6275
406,464,Gnomeo and Juliet,1.1049,-0.3587,0.6454,1.0105,-1.3421,0.3141,0.8745
407,465,The Green Hornet,1.3419,-0.6258,0.7106,-1.413,0.8781,-1.0733,-0.1173
408,466,Date Night,0.9649,-0.7962,0.5115,0.2984,-1.9136,-0.333,0.2776
409,470,Public Enemies,1.0606,0.5297,0.6644,-0.2837,0.3372,-0.2041,0.6187
410,471,The Social Network,0.6848,1.7379,1.2931,-0.8491,-1.2206,0.9152,1.0049
411,472,The Others,0.079,0.8995,0.4335,-0.498,-0.3146,1.6846,0.4303
412,473,Legally Blonde,0.415,-0.7938,-0.0996,0.5896,-1.6949,0.2019,0.7051
413,474,Panic Room,0.9468,0.757,0.112,-0.9939,0.5431,-0.3917,1.0355
414,475,Dead Poets Society,-0.0587,1.4793,-1.1573,0.3996,-0.1957,0.9987,-0.4444
415,476,Norbit,0.7978,-1.5763,-0.0273,-1.0114,-0.6504,0.7342,-1.4893
416,477,Cold Mountain,0.4869,1.1446,0.9301,-0.3398,-0.9031,0.5555,0.6132
417,479,Sex and the City 2,1.4204,-1.4854,0.7998,-0.136,-0.5294,1.0194,-0.8942
418,480,Michael,0.3445,-0.8699,-0.8015,-0.5161,-0.1974,1.2505,-0.9709
419,481,The Princess Diaries 2: Royal Engagement,0.7092,-0.663,-0.3022,-1.1056,-1.0268,0.4568,-0.9598
420,482,Unbreakable,1.2428,-0.0869,-0.2663,-0.7219,0.6271,-0.1962,-0.2426
421,483,The Book of Eli,0.9992,-0.2945,0.7068,-1.0275,1.0072,-0.5018,0.7697
422,484,Beverly Hills Chihuahua,0.7255,-1.1061,-0.0689,0.7205,-1.5685,0.127,0.0634
423,486,Julie & Julia,0.2779,-0.5063,-0.3974,0.268,-0.3189,1.6439,-0.9769
424,487,The Mask of Zorro,0.8709,0.3824,-0.5606,0.002,0.0503,0.1384,-0.5525
425,488,Maid in Manhattan,0.526,-0.3198,0.2916,-0.9669,-0.31,1.0096,-0.1152
426,489,Master and Commander: The Far Side of the World,1.1349,1.2987,0.9236,-0.5736,-0.7264,-0.0245,-0.0301
427,490,The Fighter,0.2106,1.0763,1.2706,-0.9477,-0.7688,1.1277,1.0693
428,491,The Bucket List,0.4965,-0.5972,0.2793,0.3192,-2.3388,-0.3844,-0.0617
429,494,Red Dragon,1.4162,-0.0776,0.0865,-0.8476,0.2391,-0.4527,0.2623
430,497,When Harry Met Sally...,-0.2048,0.8528,-1.1965,1.187,-1.1691,-0.3463,0.5
431,498,The Town,0.6085,0.7486,1.0866,-0.6307,0.4224,0.6815,1.8064
432,500,Think Like a Man,0.5104,-0.502,0.4383,-0.4513,-0.497,1.2097,-0.1573
433,501,Kindergarten Cop,0.1566,0.6079,-1.4779,-0.0695,-0.2121,0.925,-0.6838
434,502,Crimson Tide,0.5032,0.3961,-1.2522,-0.76,0.6987,-0.7071,0.1435
435,503,Stepmom,0.645,0.5198,-0.7098,-0.2858,-1.2491,0.6865,-1.156
436,504,Save the Last Dance,0.331,-0.3531,0.0171,-0.3121,-0.4996,1.9167,-0.2928
437,507,Prince of Persia: The Sands of Time,1.8831,-0.0499,0.8476,-1.0894,1.0454,-1.7638,-0.7416
438,508,Antz,1.027,0.5891,-0.0013,1.3102,-0.7605,-0.0394,0.8466
439,509,Scary Movie 4,0.827,-1.0859,-0.1089,0.7996,-1.2456,0.1622,0.2414
440,510,The Game Plan,0.5385,-1.3138,-0.0371,-0.4443,-0.1288,1.6235,-0.5453
441,511,High School Musical 3: Senior Year,0.7833,-0.3402,0.3122,-0.4096,-0.0353,1.7864,0.3235
442,512,Tyler Perrys Madea Goes to Jail,0.449,-0.0504,-0.3431,-0.714,-0.4151,0.34,-1.1
443,513,Space Cowboys,0.7898,1.3309,-0.4662,-2.1326,-0.7539,-2.8799,-0.1293
444,515,Red,0.978,-0.3955,0.737,-0.9362,0.8434,0.1745,0.9267
445,517,Mystic River,0.3034,1.812,-0.0486,-1.9034,-1.5757,-2.2131,-0.2836
446,518,Flightplan,0.8812,-0.837,0.2716,0.5314,-0.3084,-0.6262,1.7678
447,519,Father of the Bride,-0.0744,-0.4854,-1.1417,-0.1806,0.3295,1.5208,-0.5836
448,521,Scream 3,0.7712,-0.0047,-0.2596,-1.2459,-0.9629,0.1239,-0.3498
449,522,The Ugly Truth,0.6705,-1.8377,0.1746,0.6369,-1.6516,-0.0243,-0.3924
450,523,Percy Jackson & The Olympians: The Lightning Thief,1.4595,-0.2348,-0.1846,-0.8177,0.6893,-1.3997,-0.5476
451,524,Failure to Launch,0.5403,-1.2001,0.1727,0.7651,-1.3354,0.2034,0.5249
452,525,The Muppets,0.7932,0.7979,1.2845,-0.4024,-0.1074,1.3871,1.5309
453,526,Inside Man,0.7386,0.7582,0.011,-1.3643,0.1485,-1.4139,0.6814
454,527,Waterworld,1.3725,-0.0654,-0.7436,0.203,2.7561,-1.4179,0.1189
455,528,Starsky and Hutch,1.0776,-0.4991,0.1663,0.2155,-0.7928,-1.5037,1.1856
456,530,The Hand That Rocks the Cradle,-0.1005,0.6593,-1.5899,0.0378,1.6104,0.0391,0.2554
457,531,Back to the Future Part III,0.5447,1.0668,-1.8213,0.3864,-0.7143,0.8909,-1.3785
458,533,Pineapple Express,0.5112,-0.0377,0.4307,-1.4681,0.5689,-0.2487,1.1064
459,534,Saw II,0.5076,-1.6217,-0.0689,0.799,-1.2854,0.5733,0.5702
460,535,The Naked Gun 2 1/2: The Smell of Fear,0.0629,-0.325,-1.559,1.4641,-0.7558,0.5589,0.4979
461,536,The Campaign,0.6923,-0.3133,-0.2716,1.47,-1.1876,0.0246,0.502
462,537,The War of the Roses,0.0114,0.6273,-1.127,0.1088,1.1411,0.9468,0.6231
463,539,Mean Girls,0.4185,-0.2124,0.2608,0.275,-1.9092,-0.265,1.1246
464,540,Spy Kids 2: The Island of Lost Dreams,0.5697,0.4252,-0.3555,-1.6502,-0.2566,-0.7394,0.044
465,541,Real Steel,1.1642,-0.6582,0.3625,-0.8945,-0.2756,0.0344,-0.0275
466,544,Stripes,-0.1204,0.7269,-2.3005,0.1952,0.2088,0.9485,-1.0155
467,545,Anchorman: The Legend of Ron Burgundy,0.6658,-0.0705,0.6159,0.4803,-1.6496,0.181,1.6012
468,547,Rocky II,-0.2126,0.5503,-2.2861,0.6027,-0.0345,1.7095,-0.9594
469,548,Aliens,0.5892,1.5929,-2.0252,0.6499,1.035,-0.1921,0.6238
470,549,Open Season,1.3231,-0.1155,0.0561,0.0327,0.3147,1.3981,-0.151
471,550,The Expendables 2,1.1478,-0.6072,-0.3523,-0.034,1.8148,-0.0486,-0.433
472,552,Paranormal Activity 2,0.5219,-0.6489,0.5956,0.8794,-1.0098,0.5287,1.6012
473,554,The Santa Clause 3: The Escape Clause,0.4669,-1.7352,-0.2334,0.9061,-1.3338,0.3526,0.2235
474,555,"Crazy, Stupid, Love.",0.5198,0.3238,1.3183,-0.8851,-0.0363,1.1358,0.9895
475,556,Scooby-Doo 2: Monsters Unleashed,0.8773,-1.5756,-0.3618,0.3907,-0.9606,-0.6906,0.2755
476,558,Cliffhanger,0.66,-0.2335,-1.5864,-0.6763,0.8618,-0.8564,-0.8997
477,559,The X-Files,0.7401,-0.7661,-0.8308,-0.36,2.1775,-0.246,1.091
478,560,Up in the Air,0.1653,1.5,1.166,-0.4953,-0.482,1.3906,0.9685
479,562,Wrath of the Titans,1.5432,-2.024,0.3379,0.8889,0.5855,-1.5825,0.0045
480,563,Under Siege,0.3089,0.3286,-1.7512,-0.1901,1.473,-0.106,0.0444
481,564,Battle: Los Angeles,1.295,-1.9161,0.3292,-1.2558,1.5868,-0.8247,0.3215
482,565,Immortals,0.8921,-0.8321,0.3393,-0.3688,0.4369,0.8702,-0.4703
483,566,Patriot Games,0.4103,0.4369,-1.7039,-0.0449,1.4433,-0.2638,0.2204
484,567,Valkyrie,1.0312,0.1373,0.5148,-0.7386,0.7293,-0.4754,0.4785
485,568,Brokeback Mountain,-0.117,1.6925,0.9302,-0.6564,-1.0693,0.4609,0.4592
486,569,Disclosure,0.2874,0.5989,-1.2117,-0.6118,-0.3592,-0.5859,-0.9773
487,570,Die Hard,0.0987,0.2235,-1.8007,-0.0719,1.1044,-0.2529,0.0754
488,571,Monster-in-Law,0.7396,-1.6993,0.3985,-0.0057,-2.0273,-0.1947,0.2378
489,573,Days of Thunder,0.2049,0.5058,-1.4501,-0.4221,-0.7652,0.928,-1.0524
490,574,Freddy Vs. Jason,0.4771,-1.2308,0.0482,0.5803,-1.4491,0.0577,0.6119
491,575,The Descendants,-0.0288,1.7671,1.5299,-0.7511,-0.642,0.7861,0.7397
492,576,Cheaper by the Dozen 2,0.4805,-1.0784,-0.2861,-1.0196,-0.6179,0.8668,-1.0943
493,579,Blade II,0.7579,0.2217,-0.0029,-0.9558,0.9185,-0.5659,0.8599
494,580,Beowulf,1.4906,0.6044,0.2615,-0.8048,-0.5169,-0.6787,-1.2745
495,583,The Pink Panther,1.0046,-1.2868,0.178,0.2637,-1.8818,-0.5496,-0.2179
496,585,Eight Below,0.6533,-0.452,0.0865,-0.7978,1.1157,0.2836,1.1211
497,586,Unstoppable,0.9945,-0.0697,0.28,0.1114,-0.4618,-2.4558,0.96
498,588,The Talented Mr. Ripley,0.3878,0.9903,0.2167,-0.8214,0.5929,-0.4468,1.8009
499,589,School of Rock,0.1183,0.6859,-0.8659,-0.4128,-0.0558,0.3038,-0.3898
500,591,21,0.5562,-0.8524,0.4255,-0.8178,-1.0677,1.2429,-0.6108
501,592,While You Were Sleeping,0.2097,0.2369,-0.9073,-0.1245,-0.1166,1.4945,-0.487
502,593,Congo,0.7078,-1.5419,-1.1978,-0.6643,2.1471,-0.3421,0.3491
503,594,The Notebook,0.1946,-0.2559,0.5119,-0.7392,-0.214,1.053,0.4994
504,596,Another 48 HRS.,0.348,-1.1052,-1.7175,0.4763,-0.4151,-1.5773,0.1957
505,598,Eat Pray Love,0.6544,-0.6606,1.0147,-0.5196,-0.6147,1.4084,0.0871
506,599,The Texas Chainsaw Massacre,0.3751,-1.4291,0.0993,0.3357,-1.4699,0.2624,0.8455
507,600,Zookeeper,0.944,-1.3623,0.4131,-0.8488,-0.2897,0.8836,-1.0868
508,601,Alien Vs. Predator,0.923,-1.7565,-0.5902,0.4188,-0.203,-1.3459,0.1724
509,602,What Happens in Vegas,0.4992,-1.372,0.5916,0.5095,-1.4068,0.1398,0.7908
510,603,The Dukes of Hazzard,0.8476,-1.6544,0.1608,-1.442,0.617,0.1537,0.2573
511,604,The Wedding Singer,0.3827,-0.499,-0.7741,-0.2703,-0.2531,1.6103,-0.3225
512,605,Saw III,0.5771,-1.1064,-0.2392,-0.3013,0.0358,1.7508,-0.2183
513,606,Disturbia,0.3973,-0.3892,0.0119,-0.8826,-0.0047,0.9367,0.24
514,608,Jumper,1.1497,-0.8876,0.4384,0.135,-0.0288,-1.8164,1.2457
515,609,Cloverfield,0.7663,-0.0337,0.6141,0.5308,0.217,-0.6703,2.7403
516,611,Dear John,0.4761,-0.3524,0.3514,-1.3962,-0.7912,0.287,-0.3109
517,612,Knowing,0.5899,-1.101,0.1082,-0.4059,0.3694,0.9645,-0.0404
518,613,War Horse,0.8654,1.45,0.5746,-1.0995,-2.1701,-1.1405,-0.9981
519,614,Dark Shadows,1.626,0.4285,0.9196,-1.2427,-0.8935,-0.7561,-1.1128
520,615,Earthquake,-0.1463,0.4007,-2.4966,0.6589,2.0133,1.0683,1.2021
521,616,Hannah Montana The Movie,0.4812,-1.0041,0.1495,0.7083,-1.3398,0.0289,0.4798
522,617,The Day the Earth Stood Still,1.3,-1.3941,0.3478,-0.9694,1.7351,-0.3858,0.632
523,618,Limitless,0.5373,-0.2222,0.7889,-1.3822,0.8878,-0.084,1.3499
524,619,Cape Fear,0.0826,1.7154,-1.796,-0.3703,0.6256,-1.4575,-0.1428
525,620,Alien,-0.0836,1.8504,-2.3869,-0.7112,0.4226,-1.149,0.1528
526,623,The Naked Gun: From the Files of Police Squad!,-0.0888,0.1572,-1.3144,1.2521,-0.8025,0.3665,0.7018
527,624,City of Angels,0.29,-0.1145,-0.5242,-0.2653,0.067,1.2276,-0.1667
528,625,The English Patient,-0.1316,1.5911,-0.0159,0.3133,-0.0926,0.4657,0.8552
529,626,A.I. Artificial Intelligence,1.5872,1.0306,-0.6454,-1.2042,0.2113,-2.9732,-0.0008
530,627,Cocktail,0.049,-0.9869,-1.5422,-0.4287,0.0931,0.9558,-1.5573
531,629,Tower Heist,1.0662,-0.1007,0.7642,-1.1377,-0.7433,0.4856,-0.3829
532,630,Man on Fire,0.7881,-0.3519,-0.1218,-1.1625,-0.3989,-1.0788,-0.2314
533,631,The Terminal,0.9971,1.139,0.024,-1.3406,-2.3569,-0.7059,-1.2894
534,632,Backdraft,0.4148,-0.0388,-1.8757,-0.4063,-0.0542,-0.7236,-1.0391
535,633,Gangs of New York,0.5946,1.6629,0.28,-1.0845,-0.7391,-2.1012,-0.1105
536,636,The Adventures of Tintin,1.0449,1.3475,0.2518,-1.4879,-1.5229,-0.8898,-0.927
537,637,Philadelphia,-0.0327,1.3069,-0.9778,-0.452,-0.8963,0.2378,-0.6676
538,638,March of the Penguins,-0.1059,1.2491,1.3143,1.0187,-1.1447,0.5128,1.7226
539,639,Where the Wild Things Are,0.9281,0.429,1.1568,0.4501,-0.1976,-1.0469,2.4892
540,640,The A-Team,1.1427,-0.6137,0.9208,-1.0811,1.1625,-0.4659,0.7468
541,642,27 Dresses,0.6855,-0.7075,0.5383,-0.8044,-0.4864,1.4655,-0.0059
542,643,Training Day,0.4427,0.08,0.1359,-1.1093,-0.119,0.2356,0.7356
543,644,Father of the Bride Part II,-0.003,-0.6086,-0.894,-0.2776,0.2636,1.4639,-0.4798
544,645,Romancing the Stone,0.1237,1.0791,-2.3732,-0.0075,0.6103,-0.1884,-0.8835
545,648,Knight & Day,1.0345,-0.0348,1.0005,-0.7967,-0.3996,-0.0181,-0.4289
546,650,Hellboy II: The Golden Army,0.9672,0.7662,0.5254,-0.9481,1.1534,-0.6477,1.2395
547,651,Conspiracy Theory,0.5888,-0.2029,-1.1263,-0.9956,0.0894,-0.9262,-0.2238
548,652,Constantine,1.2577,-0.1437,0.7727,-0.4782,-0.1516,0.7961,-0.0783
549,653,The Haunted Mansion,1.038,-0.8176,0.0772,0.6266,-0.6582,-1.1716,0.6105
550,654,The Family Man,0.6986,-0.3452,-0.2419,-0.8182,-0.1187,-0.1531,-0.3507
551,655,Barbershop,0.2453,-0.0168,-0.0149,-0.6871,-0.3338,1.3832,0.0127
